"RegionID","RegionName","SizeRank","X1996.04","X1996.05","X1996.06","X1996.07","X1996.08","X1996.09","X1996.10","X1996.11","X1996.12","X1997.01","X1997.02","X1997.03","X1997.04","X1997.05","X1997.06","X1997.07","X1997.08","X1997.09","X1997.10","X1997.11","X1997.12","X1998.01","X1998.02","X1998.03","X1998.04","X1998.05","X1998.06","X1998.07","X1998.08","X1998.09","X1998.10","X1998.11","X1998.12","X1999.01","X1999.02","X1999.03","X1999.04","X1999.05","X1999.06","X1999.07","X1999.08","X1999.09","X1999.10","X1999.11","X1999.12","X2000.01","X2000.02","X2000.03","X2000.04","X2000.05","X2000.06","X2000.07","X2000.08","X2000.09","X2000.10","X2000.11","X2000.12","X2001.01","X2001.02","X2001.03","X2001.04","X2001.05","X2001.06","X2001.07","X2001.08","X2001.09","X2001.10","X2001.11","X2001.12","X2002.01","X2002.02","X2002.03","X2002.04","X2002.05","X2002.06","X2002.07","X2002.08","X2002.09","X2002.10","X2002.11","X2002.12","X2003.01","X2003.02","X2003.03","X2003.04","X2003.05","X2003.06","X2003.07","X2003.08","X2003.09","X2003.10","X2003.11","X2003.12","X2004.01","X2004.02","X2004.03","X2004.04","X2004.05","X2004.06","X2004.07","X2004.08","X2004.09","X2004.10","X2004.11","X2004.12","X2005.01","X2005.02","X2005.03","X2005.04","X2005.05","X2005.06","X2005.07","X2005.08","X2005.09","X2005.10","X2005.11","X2005.12","X2006.01","X2006.02","X2006.03","X2006.04","X2006.05","X2006.06","X2006.07","X2006.08","X2006.09","X2006.10","X2006.11","X2006.12","X2007.01","X2007.02","X2007.03","X2007.04","X2007.05","X2007.06","X2007.07","X2007.08","X2007.09","X2007.10","X2007.11","X2007.12","X2008.01","X2008.02","X2008.03","X2008.04","X2008.05","X2008.06","X2008.07","X2008.08","X2008.09","X2008.10","X2008.11","X2008.12","X2009.01","X2009.02","X2009.03","X2009.04","X2009.05","X2009.06","X2009.07","X2009.08","X2009.09","X2009.10","X2009.11","X2009.12","X2010.01","X2010.02","X2010.03","X2010.04","X2010.05","X2010.06","X2010.07","X2010.08","X2010.09","X2010.10","X2010.11","X2010.12","X2011.01","X2011.02","X2011.03","X2011.04","X2011.05","X2011.06","X2011.07","X2011.08","X2011.09","X2011.10","X2011.11","X2011.12","X2012.01","X2012.02","X2012.03","X2012.04","X2012.05","X2012.06","X2012.07","X2012.08","X2012.09","X2012.10","X2012.11","X2012.12","X2013.01","X2013.02","X2013.03","X2013.04","X2013.05","X2013.06","X2013.07","X2013.08","X2013.09","X2013.10","X2013.11","X2013.12","X2014.01","X2014.02","X2014.03","X2014.04","X2014.05","X2014.06","X2014.07","X2014.08","X2014.09","X2014.10","X2014.11","X2014.12","X2015.01","X2015.02","X2015.03","X2015.04","X2015.05","X2015.06","X2015.07","X2015.08","X2015.09","X2015.10","X2015.11","X2015.12","X2016.01","X2016.02","X2016.03","X2016.04"
60,"Wisconsin",20,94300,93700,93200,93000,92900,93100,93100,92800,93800,95900,97000,97000,97500,98200,98900,99300,99400,99800,100400,100800,101000,100800,100800,101000,101300,101900,102500,103000,103300,103800,104300,104700,104900,105000,105300,106500,107900,108600,109200,110000,110500,110600,111100,111600,111500,111600,112200,113000,113700,114500,114900,114900,115200,115900,116500,117100,117800,118400,119000,119900,120800,121700,122300,122800,123600,124100,124200,124200,124600,125500,126500,127100,127600,127800,128400,129100,129900,130200,131400,133100,134400,135200,135900,136000,136300,137200,138300,139400,141000,142200,142300,142700,143500,143300,142800,143200,143100,142900,143500,144500,145000,145400,146000,146700,147100,147700,148300,149000,149500,150200,150800,151200,151800,152900,153800,154200,154700,155600,156100,156500,156900,157100,156900,156700,156600,156500,156700,156900,157000,157100,157200,157400,158000,158500,158300,157400,156400,155800,155300,154700,154100,153400,152900,152500,152300,151900,151800,151700,151500,150900,150600,150500,150400,150400,150200,149700,149100,148500,148000,147700,147200,146700,146300,145500,144500,143900,143700,143300,143000,142500,141900,141400,140800,140200,139500,138700,137900,137100,136700,136500,136000,135100,134600,134300,134000,133800,133400,132900,132400,132000,131200,130400,129800,129500,129300,129100,128700,128300,128000,127900,127900,127600,127200,127100,127700,128600,129400,130200,130800,131200,131700,132800,134100,135200,136300,136300,135100,134100,133900,134000,134100,134300,134900,135100,134600,134400,135000,135900,136600,137200,137100,137000,137500,138200,137900,137900,138400,138500,138200,138500,139000
31,"Minnesota",21,93100,92900,92600,92200,92000,91600,91400,91700,91900,92200,92700,92900,93000,93300,93500,93600,93900,94400,94800,95300,95800,96700,97500,98300,98700,98900,99300,99700,100100,100600,101300,102100,103100,104100,105000,105600,106200,107200,108400,109700,110800,111800,113100,114500,115800,116900,117700,118900,120100,121200,122800,124600,126100,127300,128600,129700,131100,132600,134300,136000,137900,139500,140700,141700,143000,144400,145600,146500,147500,148500,149600,150600,151900,153300,154600,155900,157500,158900,160300,161500,162200,162800,163600,164400,165200,166400,167900,169200,170000,170800,171700,172400,173000,173900,174800,175500,176200,177100,178000,179100,180000,180600,181300,182200,183200,184200,185100,185900,186400,186800,187200,187800,188400,188800,188900,189300,189800,190000,190200,190600,190800,190400,189300,188000,187100,186700,186400,186100,185900,185500,185100,184700,184500,184100,182900,181300,179700,178300,177200,175900,174300,172800,171200,169100,167100,165400,164300,163400,162500,161300,159900,158200,156700,155300,154100,152900,151700,150600,149900,149500,149000,148400,147900,147500,147000,146600,145900,144700,143900,143500,142800,142000,140500,138900,137300,135900,134400,132900,131700,130700,129400,127600,126000,124600,123600,122600,121700,121200,120900,120500,120700,121500,122400,123000,123600,124100,124900,125900,126500,126900,127500,128300,128900,129600,130600,132000,133500,135100,136900,138500,140200,141800,143000,143600,144000,144400,144400,143800,143700,144300,144800,145000,145300,145800,146500,147400,148500,149300,149800,150600,151300,151300,151300,152000,152800,153600,154200,154900,155400,155600,155700
10,"Colorado",22,99900,100200,100300,100400,100600,100800,101300,101700,101900,102400,103100,103600,104100,104400,104700,105300,106000,106900,107900,108600,109300,110300,111200,111900,112200,112400,112700,113300,114100,114900,115400,116100,117000,118000,118800,119900,121100,122400,123900,125100,126000,126900,128000,129400,130800,132000,133000,134100,135700,137400,138900,140400,141900,143300,144400,145700,147200,148700,150200,151600,152900,154100,155300,156600,157600,158400,159000,159500,159800,160300,160700,161100,161500,162000,162600,163100,163400,163800,164400,164800,165100,165200,165600,165700,165600,165500,165500,165300,165100,165100,165400,165800,166100,166400,166900,167000,167200,167400,167600,167600,167700,167900,168300,168500,168700,169200,169800,170400,170800,170800,170600,170800,171300,171600,171400,171200,171400,171600,171400,171400,171600,171600,171400,171200,171000,170800,170500,170300,170300,170100,169700,169700,169300,168800,168600,168700,168300,167700,167300,166700,165800,164700,163700,162400,161500,161300,161400,160900,160100,159300,158500,157400,156300,155200,154300,153800,153400,152900,152400,152000,152000,152100,152400,152600,152700,153000,153100,152800,152500,152000,151200,150400,149500,148500,147600,146800,146300,145800,145300,144700,143700,142700,141900,141100,140600,140300,140400,140500,140700,141000,141800,142500,143100,143900,144900,145600,146400,147200,147800,148200,148900,149600,150400,151400,152800,154200,155700,157500,159300,160900,162500,164400,166100,167600,168700,170200,171800,173000,174200,175400,176600,177700,178800,180100,181700,183600,186000,188500,191300,194600,198000,201000,204300,207700,211100,214300,217500,220300,222700,225000,227000
4,"Alabama",23,99800,99100,98900,98700,98700,99000,99000,98800,98900,98900,98700,98700,99000,99600,100500,100900,100500,100400,100500,101300,102600,103600,104200,105500,107000,107700,107400,106800,106900,107300,107100,106500,106300,106400,106300,105900,105400,105300,105500,105700,105900,106400,107300,107900,108100,108300,109000,109700,110700,111600,112200,112800,112800,112500,113000,113600,114100,114900,115900,116900,117700,117400,116700,116500,116500,116800,117300,117800,118200,118400,118200,118600,119300,120200,120700,120900,121200,121300,121000,120900,121100,121600,122200,122900,123600,124200,124400,124500,125100,125800,126700,127400,128100,128400,128400,129200,130700,132000,134000,136900,139300,141000,142500,143900,145000,145800,147700,147300,144700,143700,145000,146000,147300,149100,150500,151700,153000,154900,156000,157100,158800,160200,160500,160700,160700,159800,158900,158400,158000,157300,156300,155800,156300,157000,157100,156800,156300,155800,155600,155700,155500,154900,154700,154900,154600,154000,153600,153000,152100,151800,151900,151400,150700,150200,149400,148600,147900,147000,146200,145400,145000,144600,143900,143100,142700,142600,142900,143100,143000,142800,142100,141400,140600,139800,139100,138700,137900,137300,136600,135900,135200,134800,134500,134400,134300,134100,133400,132700,132600,133000,133300,133200,133500,133800,134000,134300,134700,134900,135000,134900,135300,135700,135700,135800,136500,137000,136900,136900,137100,137600,138500,139500,140600,141200,141500,141900,141900,141500,141000,140500,140700,141600,142100,142000,141200,140500,140600,141000,141100,141400,142300,143500,144000,144000,144400,145300,146100,146900,147400,147600,147600
51,"South Carolina",24,90100,89300,88400,87400,87000,87200,87300,87300,87600,87700,87400,87500,87900,88400,88700,88800,88900,89100,89200,89100,89500,90500,91900,92800,93200,93700,94600,95600,96500,97700,99000,99800,100000,100400,101200,101900,102500,102800,103000,103700,105000,105700,106400,107600,108900,109300,109500,109700,110700,112200,113700,114500,114800,114900,115000,115500,115600,115200,114900,114900,115000,114900,115000,115100,114800,114500,114400,114300,114300,114500,114800,115100,115300,115400,115900,116500,117000,117400,118000,118300,118500,119100,119900,120500,120900,121300,121400,121700,122000,122500,122900,123500,124300,125400,126200,127300,128200,129100,130300,131800,132900,134000,135800,138100,140400,142600,145000,147200,149800,153000,156400,159700,163800,168300,172800,177300,181800,185600,189100,192700,196400,198900,200600,202100,204100,205200,204000,202000,200600,198500,195900,193900,192400,191000,189700,188400,186700,185100,183700,181900,179700,177900,176400,174900,173700,172600,171500,169700,167500,165400,163500,161200,159200,158900,159500,158700,156900,154800,152600,150500,149200,148400,147800,147500,147100,146600,145700,144800,143800,142900,142000,141000,139600,138000,136700,135700,134400,132600,131300,130200,128800,127100,126000,125600,125200,124600,124300,124300,124100,123500,122500,121400,120800,120200,119900,120000,120300,120400,120300,120300,119900,119700,119900,120300,120900,122100,123300,124200,124800,125200,125700,127100,129000,130300,130500,131000,132000,132100,131800,132200,132700,132800,132300,131500,131000,131300,131800,132100,132000,133300,134600,134100,133300,134000,134900,135700,136100,136400,136800,137600,138400
25,"Louisiana",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114000,114600,114900,116100,117500,118900,116700,110500,105000,102400,101500,102700,104300,105400,106300,105800,106700,109800,113300,115600,118200,119500,119800,119200,118900,119100,119700,120200,120500,120500,120900,122300,124400,125900,126100,126200,126900,127600,128700,130100,131400,132700,134900,137800,139900,140100,139500,139500,139800,140100,139900,140200,141100,141900,142400,142700,142900,142600,142600,142900,143300,143400,142700,142300,138900,133000,129400,129400,129600,129700,129500,130200,131900,134200,136300,138500,141200,144000,146400,148500,150800,153200,154900,155100,154000,152900,152300,151600,150900,150500,149900,149000,149400,149500,148700,147100,145500,144200,143000,140700,139100,138700,138800,138200,136700,135100,134800,134500,133400,132600,133000,134200,136300,137900,138600,138700,138900,139300,139400,139700,141300,143300,144800,145300,144900,144600,144900,145200,145100,144800,145000,146500,147400,147500,148000,150600,153900,156900,156800,154700,152100,150600,149800,149800,149600,148700,147900,145600,142400,140200,140500,141600,143000,144200,144400,144100,143900,143100,140900,139100,138900,139000,138500,138200,138300
24,"Kentucky",26,83700,84100,84800,85200,85500,85900,86500,86800,87000,87200,87400,87400,87500,87800,87900,88100,88300,88400,88700,88800,89100,89600,90000,90500,91100,91400,91800,92300,92700,93100,93600,94100,94200,94400,94800,95000,95100,95300,95600,96100,96500,96700,96900,97300,97600,98200,98800,99200,99300,99500,99700,99700,99600,99500,99300,99400,99600,100100,100600,101200,101600,101800,101700,101800,102100,102200,102100,102300,102500,102700,102800,102900,103400,104000,104600,105000,105400,105900,106400,106600,106600,106800,107200,107500,107600,107600,107800,108100,108400,108700,109200,109800,110500,111000,111300,111700,111800,112000,112300,112600,112900,113300,113600,113800,114000,114000,113800,113900,114300,114800,114900,115000,115300,115600,115800,116100,116300,116400,116500,116500,116700,117000,117200,117200,117300,117400,117500,117700,117900,118200,118200,118100,117900,117900,117900,117900,117800,117900,118200,118300,118200,118100,118200,118300,118200,118000,117500,117300,117100,116800,116300,115600,115000,114800,115000,114900,114500,114300,114500,114700,114900,115400,115600,115500,115600,115700,115700,115600,115700,115600,115500,115300,114700,113900,113200,112800,112600,112300,111900,111300,110800,110700,110600,110500,109900,109200,108700,108600,108600,108500,108100,107800,107700,107700,107400,106800,106600,106600,106300,106000,105700,105100,104800,104600,104400,104300,104400,105000,105800,106700,107600,108400,109100,109800,110400,110900,111100,111400,111600,111900,112200,112400,112600,112900,112900,112800,113400,114500,115800,116700,117100,117100,117100,117200,117700,118100,118600,119200,120000,120800,121400
45,"Oklahoma",27,45600,44500,44000,44100,44000,43700,43400,43200,43100,43000,43000,43000,43100,43300,43500,43500,43600,43800,44000,44200,44400,44600,44800,44900,45100,45600,45900,46000,46200,46500,46800,47100,47400,47500,47400,47500,47700,48100,48600,48900,49100,49300,49500,49600,49600,49500,49600,49800,50200,50400,50100,49800,49900,50100,50200,50200,50600,51000,51400,51500,51900,52200,52700,53000,52900,52800,53000,53500,53700,53900,53900,53900,53900,54100,54300,54300,54200,54400,54600,54600,54600,54900,55000,55200,55400,55600,55800,56400,57100,57400,57100,57100,57200,57200,57400,57900,58100,57800,57600,57400,57300,57200,57600,57800,58100,58400,58600,58600,58700,58900,59100,59300,59700,59800,59800,59900,60000,60000,60200,60300,60200,60400,60900,61200,61700,62000,62300,62500,62600,62800,63100,63500,63800,64000,64100,64100,64100,64300,64600,64900,65200,65200,65000,64900,64800,64900,65000,65100,64800,64500,64400,64400,64400,64400,64600,64700,64700,64600,64600,64800,64900,65000,65000,65100,65200,65100,65100,65200,65300,65500,65400,65200,65100,65000,65000,64900,64800,64800,64800,64600,64400,64300,64200,64300,64800,65400,65500,65400,65500,65500,65700,66200,66500,66600,66700,66800,67100,67200,66800,66400,66400,66600,66400,66200,66500,66900,67100,67300,67300,67800,68900,69900,70600,71100,71400,71100,70900,70800,71000,71000,70600,70000,69700,69900,69800,69600,69800,70500,70900,71300,71600,71800,71800,71700,71500,71400,71300,71200,71200,71300,71300
11,"Connecticut",28,87000,86700,86700,86500,86300,86000,85700,85600,85500,85400,85400,85500,85700,85500,85100,85000,85100,84900,85000,85100,85400,86100,87000,87600,87900,88200,88100,88100,88200,88500,88800,89200,89700,90200,90800,91500,92100,92800,93600,94200,94500,95100,95900,96800,97400,98100,99000,99900,100800,101800,102700,103600,104700,105700,106700,107900,109100,110200,111400,112500,113800,115000,116300,117500,118800,120100,121800,123200,124400,125500,126400,127400,128700,130100,131800,133600,135300,136700,137900,139300,141000,142600,144000,145300,146500,147400,148400,149700,151200,152600,154000,155200,156800,158400,159900,161800,163800,166000,168200,170400,172500,174400,176200,177800,179400,181000,182700,184500,186300,188100,189600,191000,192500,194000,195600,197000,198100,199200,200400,201400,201900,202300,202600,202700,202600,202700,202900,203000,202800,203000,203400,203500,203400,203100,202700,202400,202200,202100,202000,201600,200700,199400,197900,196600,195400,194500,193600,192800,192000,191100,189800,188400,187300,186300,185200,184300,183400,182500,181600,181000,180300,179700,179300,179500,179600,179300,178900,178400,178100,177900,177300,176500,175500,174400,172800,171200,170100,169100,168100,167100,165900,164700,163500,162600,161700,160700,160100,159600,158900,158300,158100,157700,157200,156900,156400,156000,155900,155600,155200,154800,155000,155100,154800,154200,154000,153900,154200,154500,154500,154600,155000,155200,155200,155300,155400,155400,155300,155400,155400,154800,154100,153700,153400,153000,152600,152400,152800,153500,153500,152900,152700,153400,153900,153700,153400,153100,152600,152200,151900,151700,151300
19,"Iowa",29,76500,76200,76700,77900,78600,78600,79200,80200,80600,80500,80700,81600,82600,84000,86200,87200,87100,87900,89200,89600,89200,88400,87600,86800,86700,87800,88400,88300,88100,87900,87700,87800,88100,89300,90900,91700,92200,93100,93600,94000,94900,95400,95800,96600,97700,98200,98800,99300,99600,99800,100100,100300,100300,100300,100600,100700,100800,101300,101600,101700,102100,102100,101900,102200,102900,103600,104200,105000,106000,106600,106500,106500,106600,106700,106900,107300,107700,108000,107900,107900,108000,108200,108800,109600,110200,110700,110800,110200,110300,111100,111700,111800,112000,112500,113700,114800,115400,115500,115700,115900,116300,116500,116900,117400,118100,118400,118500,118800,119200,119700,120600,121500,122000,122500,122600,122200,122400,122900,123200,123100,122700,122200,122300,123100,123100,122400,121800,121700,121700,121800,121600,121400,121400,120700,119400,119200,120000,120100,120400,120400,119700,119300,119500,119500,119800,120200,120000,118900,117900,117700,117800,117600,116700,115000,113500,112900,113100,113800,114600,115100,114700,114200,113900,114200,114600,114700,114400,113600,113100,113000,112900,112900,113300,113400,113500,113800,114200,113900,113600,113300,112900,112400,112000,111200,110700,110700,110800,110700,110700,111000,110900,110900,110800,110800,110800,110700,110900,111400,111300,110800,110600,110600,110600,110800,110700,110400,110700,111600,112500,113100,113300,113600,113900,114600,115500,115500,114000,112200,111100,110200,109300,108600,107700,106800,106800,107500,108400,109500,110600,111800,112900,113700,112800,111200,110600,111000,111200,111500,111600,112000,112600
6,"Arkansas",30,72400,74000,75200,75700,76100,76200,76000,76100,76500,76800,77100,77200,77400,78000,78600,79000,79600,80000,80300,81000,81500,81700,81700,82200,82500,82500,82500,82900,82900,82400,81900,81800,82500,83200,83200,83100,83400,83100,82600,82800,82800,82800,83700,84300,84200,84200,84900,85500,85400,85400,85800,86100,85700,85400,86300,87100,87100,87200,88300,89700,90500,90200,89800,89600,89900,90900,91600,91900,92200,92300,92500,92200,91800,92300,93200,93700,94300,95100,95500,96200,97400,98000,98000,98300,99000,99600,99500,99700,100200,100000,99000,98900,99800,100600,101200,102200,102700,103500,104700,106200,107800,109800,111000,110800,110600,112100,113700,114300,115400,117200,118200,118800,119800,120800,121800,122500,123000,123200,123100,123600,125300,126500,127000,127800,128500,129100,130100,131200,131900,132300,133000,133200,132800,132800,133400,133600,133000,132100,132000,132600,133300,133600,133900,134100,133900,132900,132700,133000,133000,132800,133100,133100,133100,133100,133000,132600,132100,132000,131700,131100,131100,131200,131300,131200,130900,130500,130300,130100,130300,130500,130400,129900,129100,128600,128400,128100,127400,126500,126300,127100,127500,127400,126900,126100,126200,126800,126800,126300,126300,126400,126400,126500,126700,127100,127400,127300,126500,125600,124800,124400,124600,124800,124700,124500,124500,124300,124600,125600,126500,127200,127600,127800,128600,129800,130300,129200,127300,125100,124000,124600,125300,125700,125800,126300,126500,126600,126900,127900,129400,131300,133000,134100,134800,135500,136600,137500,137000,136300,136300,136800,137200
23,"Kansas",31,73900,74500,75000,75500,75700,75800,75900,76400,76500,76200,76000,76400,76700,76600,76700,77100,77500,78400,79700,80500,80700,80600,80600,81400,82700,83200,83700,84800,85600,85600,85600,85900,86100,86400,86600,87100,88300,90000,90100,88800,87900,88100,87900,87600,87600,88200,89600,90500,90700,91400,92700,93400,94300,94600,94900,95300,97100,101500,105300,105100,103500,102600,102300,102700,103500,104500,105400,105700,105500,104700,104300,104400,104100,103500,104000,105100,105800,105200,104200,104200,104400,103900,103300,103500,104400,105300,104900,104400,104900,106100,106500,106300,105900,105300,104600,104300,104700,104700,104700,105300,106000,106300,106500,106800,107100,106900,106300,105900,106000,106500,107300,106500,104300,103100,103400,103800,103900,103500,102700,101600,101300,102100,103100,104100,105100,105200,104900,104900,105300,105600,105900,107300,107400,104500,101200,100300,99700,99900,100900,101700,101700,102900,105600,108200,109700,111700,113800,114800,116000,117700,119100,120600,122200,123500,124400,125300,126700,128100,128700,128500,128700,129400,130000,129600,129200,129400,129500,128800,128500,128700,129400,129400,129000,128000,126400,124400,123000,122200,120300,118500,118700,120100,119700,118900,119100,119100,118300,118400,118600,117800,116600,116200,116000,116700,119200,122400,123800,123400,123200,123500,122900,121600,120900,121000,120200,119000,119300,120500,120800,121100,121800,122300,123100,124300,125200,123400,118400,112700,109000,106800,105800,105400,105000,104700,104400,103800,103400,104000,106100,108200,108800,108200,107800,107600,107800,108100,108700,109500,110400,111500,112700
55,"Utah",32,112600,112500,112100,112000,112900,114000,114700,115300,116000,116600,117300,118000,118600,119000,119600,120400,120700,121000,121300,121600,121700,121900,122000,122100,122100,121900,121700,121800,122400,123100,123700,124300,124900,125200,125800,126500,127100,127600,128600,129600,129900,130300,131600,132800,133600,134200,134900,135200,135600,136100,136700,137100,137400,137700,138100,138700,139200,139400,139200,139300,139600,139800,139900,140200,140500,140700,140700,140600,140600,140800,141000,141100,141400,141600,141800,141900,142100,142600,142600,142500,142400,142100,141500,141300,141200,141100,141200,141100,140800,140300,139900,139600,139800,140600,141600,142300,142700,143100,143500,144000,144300,144600,144800,145200,145800,146600,147700,148700,149900,151300,153100,154700,156000,157200,158800,160400,161900,163700,165600,167900,170600,173100,175400,178200,181400,184800,188400,191500,194100,196400,199200,202100,204800,206800,208600,210400,212700,214600,216200,217700,218600,218600,218100,217300,215500,213500,212200,212100,212800,213700,214300,214700,214900,215100,215600,216000,215800,215800,215100,213000,210000,207200,204000,201000,198800,197300,196100,194100,192200,190700,189500,187600,185200,182300,179500,178000,177000,176300,174000,172600,173300,174400,174000,173700,173100,173400,173700,172800,171400,170600,170300,170400,170700,170800,171600,172900,173900,174400,174900,175600,176900,178200,178700,179200,181300,183800,184500,184000,183800,184700,186600,188200,188200,187700,188400,187400,183400,179500,177800,177400,177300,176700,176400,177300,178100,178200,178500,178900,179200,179400,180200,181500,182800,183800,184500,185000,185700,186200,186800,187800,188600
42,"Nevada",33,86500,86700,86400,85800,85600,85800,86100,86400,86600,86900,87200,87600,88000,88300,88300,88200,87900,88000,88100,88400,88700,89200,89600,89900,90000,90000,90100,90700,91200,91300,91200,90900,90900,91000,91100,91300,91500,91800,92000,92000,91800,91900,92200,92800,93300,93800,94400,95000,95400,95800,96200,96400,96800,97200,97300,97200,97400,97800,98400,98800,98900,99100,99500,100000,100200,100600,101500,102200,102900,103400,103800,104300,104900,105200,105300,105600,106300,106800,107400,108400,109300,110200,111100,112000,112600,113300,114100,115200,116600,118300,119900,121800,124200,126900,129900,133600,138100,143600,149800,156200,162400,167600,171500,174700,177600,179800,181700,183500,185500,187800,190100,192000,193800,195700,198500,201800,204500,206200,208000,209900,211600,212500,212600,212700,212800,212200,211500,210600,209300,207900,206700,205200,203200,201200,199200,197400,195500,193200,190800,188300,185400,181600,177300,173000,168500,163700,158800,154300,149600,145200,141000,136000,131600,129100,126300,122300,117900,113600,108900,103900,99400,95700,92400,89700,87900,86500,85000,83600,82400,81400,80400,79500,78900,78300,77500,76700,75700,74500,73400,72400,71500,70500,69600,69000,68400,67600,66800,66300,65900,65300,65200,65700,66200,66900,68000,69200,70300,71600,72900,74300,75900,77400,79100,81000,82900,84800,87000,89300,91500,93900,96200,97800,98500,99400,100500,101900,103000,103900,104700,105300,105500,105600,106100,107000,108300,109300,109900,110400,111100,111800,112600,113900,115500,117000,118200,119000,119800,120300,120300,120600,121200
61,"West Virginia",34,67400,66400,65800,66400,67500,68100,67900,68100,68600,69300,69600,70200,71300,72800,74000,73900,73400,72900,72700,72900,73300,73000,72800,73000,73900,74400,74800,75100,75400,75800,76000,76000,76100,75900,75500,75200,74900,75000,75600,75900,76000,76300,76300,76100,76100,76400,76700,77400,78500,79100,78900,78200,77600,78100,79200,79500,79600,80200,80200,80200,80300,80300,80100,79700,79000,78800,79100,79500,79700,80000,80500,80900,81300,81900,82300,83400,84400,84300,84600,85900,86700,86600,86800,87600,88900,90500,92100,93100,93500,94200,95100,95200,95500,96100,97400,98100,97400,96200,95100,94400,94200,94200,94800,95800,95700,95100,95300,96600,98200,99700,101500,103300,104400,104500,103800,104100,105500,105800,106200,106400,105900,105100,105800,108600,113800,118700,121500,122300,122900,123500,122600,121900,122200,122800,122700,122100,121000,120400,119500,119100,120000,122000,122300,120900,119700,119500,118800,116100,113000,111000,109400,107400,108300,112500,116900,119300,119900,119500,120300,121400,121500,121000,122100,123600,122900,120900,120900,122400,124400,126000,125700,126500,129500,132500,133100,132500,129200,124300,119600,118200,119000,119800,119700,119800,119800,119600,119400,119300,119300,119300,119800,120500,120300,119800,119700,119200,118300,117900,120100,124100,127200,128500,127600,123500,120000,119100,119900,120600,120500,118900,117700,119100,123800,127000,129500,135000,140400,143300,145800,145100,141800,140200,140300,140300,138300,136800,138000,139300,138000,136700,134600,134200,135300,136800,136600,133400,128500,127400,126600,123300,120800
38,"Nebraska",35,84600,85200,85800,86900,88300,89200,89500,89900,90200,90400,90900,91100,91200,91500,91700,91800,92200,92600,93100,93700,94400,94800,95100,95500,95300,94900,94900,95400,95900,95900,95800,95800,96000,96600,97300,97800,98500,99300,99700,99500,99500,99800,99900,99900,99700,99600,99700,99800,100200,101200,102200,103500,104300,105100,106000,106800,107400,107900,108000,107700,107300,107400,107600,107900,108000,108400,108800,109300,110200,111300,112500,113500,114200,114500,114500,114000,114000,114700,115400,115800,116400,116500,115900,115800,116700,117300,117600,118300,119000,119300,119600,120200,120100,120400,121200,121800,121800,122000,122400,122900,123200,122800,123000,123400,123900,124500,125500,125900,125700,125500,125500,125200,125100,125500,125500,125300,125300,125400,125600,126400,127000,127300,127700,127800,127600,127200,126800,126500,126100,125500,125400,125600,125700,125500,125200,125000,124600,124500,124500,124300,124100,124300,124100,123400,123000,123100,123200,123200,123200,123200,123500,123500,123800,123700,122800,121900,121500,121400,121200,121200,121400,121400,121300,121400,121400,121500,121500,121300,120900,120800,121000,121100,121100,120700,120300,120000,119600,118900,119000,119600,119800,119400,119100,118800,118500,118200,117900,117900,117900,117900,117700,117500,117400,117300,117000,117600,119300,120900,121000,120700,121000,121500,121900,122300,122900,123400,123800,124000,124100,124400,125200,125800,126400,127000,127200,127000,127400,128300,128900,128600,128000,127800,127700,128100,127900,127500,128100,129900,130900,131200,131500,131900,132400,132800,133700,134700,135700,136600,137300,137500,137600
20,"Idaho",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181100,183000,185500,187100,187400,188100,190000,191600,191000,190100,190000,191000,192200,192100,191400,191800,193100,192800,191200,189300,188100,186600,185500,186100,188000,189600,186800,180000,175200,174200,172300,170000,170200,172500,174800,176300,176600,177600,180600,182000,179600,176500,176500,179100,181900,184100,185700,186200,186500,186800,187000
